speed_m_s,wet_thickness_m,dry_thickness_m,flow_rate_m3_s,capillary_number,reynolds_number,low_flow_limit_m,low_flow_margin,speed_margin,vacuum_min_pa,vacuum_max_pa,verdict,warning_codes
0.0566973,1.1514e-05,2.48715e-06,3.26407e-08,0.00566973,0.315527,2.13034e-06,5.40478,58.2929,-308.378,891.622,operable,
0.0566973,1.25992e-05,2.72155e-06,3.5717e-08,0.00566973,0.345265,2.13034e-06,5.91417,58.2929,-320.155,879.845,operable,
0.0566973,1.37867e-05,2.97805e-06,3.90833e-08,0.00566973,0.377805,2.13034e-06,6.47156,58.2929,-331.316,868.684,operable,
0.0566973,1.5086e-05,3.25873e-06,4.27668e-08,0.00566973,0.413412,2.13034e-06,7.08149,58.2929,-341.954,858.046,operable,
0.0566973,1.65078e-05,3.56585e-06,4.67974e-08,0.00566973,0.452375,2.13034e-06,7.7489,58.2929,-352.154,847.846,operable,
0.0566973,1.80636e-05,3.90192e-06,5.1208e-08,0.00566973,0.49501,2.13034e-06,8.47922,58.2929,-361.998,838.002,operable,
0.0566973,1.97661e-05,4.26967e-06,5.60342e-08,0.00566973,0.541664,2.13034e-06,9.27836,58.2929,-371.568,828.432,operable,
0.0566973,2.1629e-05,4.67207e-06,6.13153e-08,0.00566973,0.592714,2.13034e-06,10.1528,58.2929,-380.94,819.06,operable,
0.0566973,2.36675e-05,5.1124e-06,6.70941e-08,0.00566973,0.648576,2.13034e-06,11.1097,58.2929,-390.191,809.809,operable,
0.0566973,2.58981e-05,5.59424e-06,7.34175e-08,0.00566973,0.709702,2.13034e-06,12.1568,58.2929,-399.395,800.605,operable,
0.0566973,2.83389e-05,6.12148e-06,8.03369e-08,0.00566973,0.77659,2.13034e-06,13.3025,58.2929,-408.628,791.372,operable,
0.0566973,3.10098e-05,6.69841e-06,8.79084e-08,0.00566973,0.849782,2.13034e-06,14.5562,58.2929,-417.964,782.036,operable,
0.0566973,3.39323e-05,7.32972e-06,9.61936e-08,0.00566973,0.929871,2.13034e-06,15.9281,58.2929,-427.48,772.52,operable,
0.0566973,3.71304e-05,8.02052e-06,1.0526e-07,0.00566973,1.01751,2.13034e-06,17.4293,58.2929,-437.252,762.748,operable,RE_HIGH
0.0566973,4.06298e-05,8.77644e-06,1.1518e-07,0.00566973,1.11341,2.13034e-06,19.072,58.2929,-447.36,752.64,operable,RE_HIGH
0.0566973,4.44591e-05,9.60359e-06,1.26035e-07,0.00566973,1.21834,2.13034e-06,20.8694,58.2929,-457.885,742.115,operable,RE_HIGH
0.0566973,4.86492e-05,1.05087e-05,1.37914e-07,0.00566973,1.33317,2.13034e-06,22.8363,58.2929,-468.914,731.086,operable,RE_HIGH
0.0566973,5.32343e-05,1.14991e-05,1.50912e-07,0.00566973,1.45882,2.13034e-06,24.9886,58.2929,-480.535,719.465,operable,RE_HIGH
0.0566973,5.82515e-05,1.25829e-05,1.65135e-07,0.00566973,1.5963,2.13034e-06,27.3437,58.2929,-492.844,707.156,operable,RE_HIGH
0.0566973,6.37415e-05,1.37688e-05,1.80699e-07,0.00566973,1.74675,2.13034e-06,29.9208,58.2929,-505.94,694.06,operable,RE_HIGH
0.0566973,6.9749e-05,1.50665e-05,1.97729e-07,0.00566973,1.91138,2.13034e-06,32.7407,58.2929,-519.929,680.071,operable,RE_HIGH
0.0566973,7.63227e-05,1.64864e-05,2.16364e-07,0.00566973,2.09152,2.13034e-06,35.8265,58.2929,-534.925,665.075,operable,RE_HIGH
0.0566973,8.35159e-05,1.80402e-05,2.36756e-07,0.00566973,2.28864,2.13034e-06,39.203,58.2929,-551.049,648.951,operable,RE_HIGH
0.0566973,9.1387e-05,1.97405e-05,2.5907e-07,0.00566973,2.50434,2.13034e-06,42.8978,58.2929,-568.433,631.567,operable,RE_HIGH
0.0566973,0.0001,2.1601e-05,2.83486e-07,0.00566973,2.74037,2.13034e-06,46.9408,58.2929,-587.218,612.782,not operable,RE_HIGH;FLOODING
0.0645846,2e-07,4.3202e-08,6.45846e-10,0.00645846,0.00624317,2.3236e-06,0.0860735,51.174,6602.83,7802.83,not operable,VERY_THIN
0.0645846,2.18849e-07,4.72736e-08,7.06715e-10,0.00645846,0.00683158,2.3236e-06,0.0941857,51.174,6002.39,7202.39,not operable,VERY_THIN
0.0645846,2.39475e-07,5.1729e-08,7.73321e-10,0.00645846,0.00747543,2.3236e-06,0.103062,51.174,5453.66,6653.66,not operable,VERY_THIN
0.0645846,2.62045e-07,5.66044e-08,8.46204e-10,0.00645846,0.00817997,2.3236e-06,0.112776,51.174,4952.19,6152.19,not operable,VERY_THIN
0.0645846,2.86742e-07,6.19392e-08,9.25957e-10,0.00645846,0.00895092,2.3236e-06,0.123405,51.174,4493.89,5693.89,not operable,VERY_THIN
0.0645846,3.13767e-07,6.77768e-08,1.01323e-09,0.00645846,0.00979452,2.3236e-06,0.135035,51.174,4075.06,5275.06,not operable,VERY_THIN
0.0645846,3.43339e-07,7.41646e-08,1.10872e-09,0.00645846,0.0107176,2.3236e-06,0.147762,51.174,3692.29,4892.29,not operable,VERY_THIN
0.0645846,3.75698e-07,8.11544e-08,1.21321e-09,0.00645846,0.0117277,2.3236e-06,0.161688,51.174,3342.48,4542.48,not operable,VERY_THIN
0.0645846,4.11106e-07,8.8803e-08,1.32756e-09,0.00645846,0.012833,2.3236e-06,0.176927,51.174,3022.78,4222.78,not operable,VERY_THIN
0.0645846,4.49852e-07,9.71724e-08,1.45267e-09,0.00645846,0.0140425,2.3236e-06,0.193602,51.174,2730.61,3930.61,not operable,VERY_THIN
0.0645846,4.92249e-07,1.06331e-07,1.58959e-09,0.00645846,0.015366,2.3236e-06,0.211848,51.174,2463.58,3663.58,not operable,VERY_THIN
0.0645846,5.38642e-07,1.16352e-07,1.7394e-09,0.00645846,0.0168142,2.3236e-06,0.231814,51.174,2219.53,3419.53,not operable,VERY_THIN
0.0645846,5.89408e-07,1.27318e-07,1.90333e-09,0.00645846,0.0183989,2.3236e-06,0.253662,51.174,1996.49,3196.49,not operable,VERY_THIN
0.0645846,6.44958e-07,1.39317e-07,2.08272e-09,0.00645846,0.0201329,2.3236e-06,0.277569,51.174,1792.63,2992.63,not operable,VERY_THIN
0.0645846,7.05744e-07,1.52448e-07,2.27901e-09,0.00645846,0.0220304,2.3236e-06,0.303729,51.174,1606.31,2806.31,not operable,VERY_THIN
0.0645846,7.72258e-07,1.66815e-07,2.4938e-09,0.00645846,0.0241067,2.3236e-06,0.332355,51.174,1436.01,2636.01,not operable,VERY_THIN
0.0645846,8.45042e-07,1.82537e-07,2.72883e-09,0.00645846,0.0263787,2.3236e-06,0.363678,51.174,1280.35,2480.35,not operable,VERY_THIN
0.0645846,9.24685e-07,1.99741e-07,2.98602e-09,0.00645846,0.0288648,2.3236e-06,0.397954,51.174,1138.07,2338.07,not operable,VERY_THIN
0.0645846,1.01183e-06,2.18566e-07,3.26744e-09,0.00645846,0.0315853,2.3236e-06,0.43546,51.174,1008,2208,not operable,VERY_THIN
0.0645846,1.1072e-06,2.39165e-07,3.57539e-09,0.00645846,0.0345621,2.3236e-06,0.476501,51.174,889.108,2089.11,not operable,VERY_THIN
0.0645846,1.21155e-06,2.61706e-07,3.91236e-09,0.00645846,0.0378195,2.3236e-06,0.52141,51.174,780.413,1980.41,not operable,VERY_THIN
0.0645846,1.32573e-06,2.86371e-07,4.28109e-09,0.00645846,0.0413839,2.3236e-06,0.570552,51.174,681.036,1881.04,not operable,VERY_THIN
0.0645846,1.45068e-06,3.13361e-07,4.68457e-09,0.00645846,0.0452842,2.3236e-06,0.624325,51.174,590.17,1790.17,not operable,VERY_THIN
0.0645846,1.5874e-06,3.42894e-07,5.12608e-09,0.00645846,0.0495521,2.3236e-06,0.683166,51.174,507.078,1707.08,not operable,VERY_THIN
0.0645846,1.73701e-06,3.75211e-07,5.6092e-09,0.00645846,0.0542223,2.3236e-06,0.747552,51.174,431.085,1631.09,not operable,VERY_THIN
0.0645846,1.90072e-06,4.10574e-07,6.13785e-09,0.00645846,0.0593326,2.3236e-06,0.818007,51.174,361.575,1561.58,not operable,VERY_THIN
0.0645846,2.07986e-06,4.49269e-07,6.71633e-09,0.00645846,0.0649245,2.3236e-06,0.895102,51.174,297.983,1497.98,not operable,
0.0645846,2.27588e-06,4.91612e-07,7.34932e-09,0.00645846,0.0710435,2.3236e-06,0.979463,51.174,239.793,1439.79,not operable,
0.0645846,2.49037e-06,5.37945e-07,8.04198e-09,0.00645846,0.0777391,2.3236e-06,1.07177,51.174,186.533,1386.53,marginal,
0.0645846,2.72508e-06,5.88644e-07,8.79991e-09,0.00645846,0.0850658,2.3236e-06,1.17279,51.174,137.77,1337.77,marginal,
0.0645846,2.98191e-06,6.44123e-07,9.62928e-09,0.00645846,0.0930831,2.3236e-06,1.28332,51.174,93.109,1293.11,marginal,
0.0645846,3.26295e-06,7.0483e-07,1.05368e-08,0.00645846,0.101856,2.3236e-06,1.40427,51.174,52.1866,1252.19,marginal,
0.0645846,3.57048e-06,7.71258e-07,1.15299e-08,0.00645846,0.111456,2.3236e-06,1.53662,51.174,14.671,1214.67,operable,
0.0645846,3.90698e-06,8.43947e-07,1.26165e-08,0.00645846,0.12196,2.3236e-06,1.68144,51.174,-19.7423,1180.26,operable,
0.0645846,4.27521e-06,9.23487e-07,1.38056e-08,0.00645846,0.133454,2.3236e-06,1.83991,51.174,-51.3328,1148.67,operable,
0.0645846,4.67814e-06,1.01052e-06,1.51068e-08,0.00645846,0.146032,2.3236e-06,2.01332,51.174,-80.3568,1119.64,operable,
0.0645846,5.11904e-06,1.10576e-06,1.65305e-08,0.00645846,0.159795,2.3236e-06,2.20307,51.174,-107.05,1092.95,operable,
0.0645846,5.60149e-06,1.20998e-06,1.80885e-08,0.00645846,0.174855,2.3236e-06,2.4107,51.174,-131.629,1068.37,operable,
0.0645846,6.12942e-06,1.32401e-06,1.97933e-08,0.00645846,0.191335,2.3236e-06,2.6379,51.174,-154.293,1045.71,operable,
0.0645846,6.7071e-06,1.4488e-06,2.16588e-08,0.00645846,0.209368,2.3236e-06,2.88652,51.174,-175.227,1024.77,operable,
0.0645846,7.33923e-06,1.58534e-06,2.37e-08,0.00645846,0.2291,2.3236e-06,3.15856,51.174,-194.6,1005.4,operable,
0.0645846,8.03093e-06,1.73476e-06,2.59337e-08,0.00645846,0.250692,2.3236e-06,3.45625,51.174,-212.569,987.431,operable,
0.0645846,8.78782e-06,1.89826e-06,2.83779e-08,0.00645846,0.27432,2.3236e-06,3.78199,51.174,-229.281,970.719,operable,
0.0645846,9.61605e-06,2.07716e-06,3.10524e-08,0.00645846,0.300173,2.3236e-06,4.13844,51.174,-244.871,955.129,operable,
0.0645846,1.05223e-05,2.27293e-06,3.3979e-08,0.00645846,0.328464,2.3236e-06,4.52847,51.174,-259.465,940.535,operable,
0.0645846,1.1514e-05,2.48715e-06,3.71815e-08,0.00645846,0.359421,2.3236e-06,4.95527,51.174,-273.183,926.817,operable,
0.0645846,1.25992e-05,2.72155e-06,4.06857e-08,0.00645846,0.393295,2.3236e-06,5.42229,51.174,-286.135,913.865,operable,
0.0645846,1.37867e-05,2.97805e-06,4.45202e-08,0.00645846,0.430362,2.3236e-06,5.93333,51.174,-298.426,901.574,operable,
0.0645846,1.5086e-05,3.25873e-06,4.87162e-08,0.00645846,0.470923,2.3236e-06,6.49253,51.174,-310.157,889.843,operable,
0.0645846,1.65078e-05,3.56585e-06,5.33075e-08,0.00645846,0.515306,2.3236e-06,7.10443,51.174,-321.423,878.577,operable,
0.0645846,1.80636e-05,3.90192e-06,5.83316e-08,0.00645846,0.563872,2.3236e-06,7.774,51.174,-332.314,867.686,operable,
0.0645846,1.97661e-05,4.26967e-06,6.38292e-08,0.00645846,0.617016,2.3236e-06,8.50668,51.174,-342.92,857.08,operable,
0.0645846,2.1629e-05,4.67207e-06,6.9845e-08,0.00645846,0.675168,2.3236e-06,9.30842,51.174,-353.326,846.674,operable,
0.0645846,2.36675e-05,5.1124e-06,7.64277e-08,0.00645846,0.738801,2.3236e-06,10.1857,51.174,-363.617,836.383,operable,
0.0645846,2.58981e-05,5.59424e-06,8.36308e-08,0.00645846,0.808431,2.3236e-06,11.1457,51.174,-373.877,826.123,operable,
0.0645846,2.83389e-05,6.12148e-06,9.15127e-08,0.00645846,0.884623,2.3236e-06,12.1961,51.174,-384.189,815.811,operable,
0.0645846,3.10098e-05,6.69841e-06,1.00138e-07,0.00645846,0.967997,2.3236e-06,13.3456,51.174,-394.636,805.364,operable,
0.0645846,3.39323e-05,7.32972e-06,1.09575e-07,0.00645846,1.05923,2.3236e-06,14.6034,51.174,-405.303,794.697,operable,RE_HIGH
0.0645846,3.71304e-05,8.02052e-06,1.19902e-07,0.00645846,1.15906,2.3236e-06,15.9797,51.174,-416.278,783.722,operable,RE_HIGH
0.0645846,4.06298e-05,8.77644e-06,1.31203e-07,0.00645846,1.2683,2.3236e-06,17.4858,51.174,-427.648,772.352,operable,RE_HIGH
0.0645846,4.44591e-05,9.60359e-06,1.43568e-07,0.00645846,1.38783,2.3236e-06,19.1337,51.174,-439.507,760.493,operable,RE_HIGH
0.0645846,4.86492e-05,1.05087e-05,1.57099e-07,0.00645846,1.51863,2.3236e-06,20.937,51.174,-451.95,748.05,operable,RE_HIGH
0.0645846,5.32343e-05,1.14991e-05,1.71906e-07,0.00645846,1.66175,2.3236e-06,22.9103,51.174,-465.079,734.921,operable,RE_HIGH
0.0645846,5.82515e-05,1.25829e-05,1.88107e-07,0.00645846,1.81837,2.3236e-06,25.0695,51.174,-478.999,721.001,operable,RE_HIGH
0.0645846,6.37415e-05,1.37688e-05,2.05836e-07,0.00645846,1.98975,2.3236e-06,27.4323,51.174,-493.825,706.175,operable,RE_HIGH
0.0645846,6.9749e-05,1.50665e-05,2.25235e-07,0.00645846,2.17728,2.3236e-06,30.0177,51.174,-509.677,690.323,operable,RE_HIGH
0.0645846,7.63227e-05,1.64864e-05,2.46463e-07,0.00645846,2.38248,2.3236e-06,32.8468,51.174,-526.683,673.317,operable,RE_HIGH
0.0645846,8.35159e-05,1.80402e-05,2.69692e-07,0.00645846,2.60702,2.3236e-06,35.9425,51.174,-544.98,655.02,operable,RE_HIGH
0.0645846,9.1387e-05,1.97405e-05,2.95109e-07,0.00645846,2.85273,2.3236e-06,39.33,51.174,-564.719,635.281,operable,RE_HIGH
0.0645846,0.0001,2.1601e-05,3.22923e-07,0.00645846,3.12159,2.3236e-06,43.0367,51.174,-586.058,613.942,not operable,RE_HIGH;FLOODING
0.0735691,2e-07,4.3202e-08,7.35691e-10,0.00735691,0.00711168,2.53438e-06,0.0789148,44.9244,7267.46,8467.46,not operable,VERY_THIN
0.0735691,2.18849e-07,4.72736e-08,8.05028e-10,0.00735691,0.00778193,2.53438e-06,0.0863523,44.9244,6612.55,7812.55,not operable,VERY_THIN
0.0735691,2.39475e-07,5.1729e-08,8.80899e-10,0.00735691,0.00851536,2.53438e-06,0.0944908,44.9244,6014.04,7214.04,not operable,VERY_THIN
0.0735691,2.62045e-07,5.66044e-08,9.63922e-10,0.00735691,0.00931791,2.53438e-06,0.103396,44.9244,5467.07,6667.07,not operable,VERY_THIN
0.0735691,2.86742e-07,6.19392e-08,1.05477e-09,0.00735691,0.0101961,2.53438e-06,0.113141,44.9244,4967.2,6167.2,not operable,VERY_THIN
0.0735691,3.13767e-07,6.77768e-08,1.15418e-09,0.00735691,0.0111571,2.53438e-06,0.123804,44.9244,4510.37,5710.37,not operable,VERY_THIN
0.0735691,3.43339e-07,7.41646e-08,1.26296e-09,0.00735691,0.0122086,2.53438e-06,0.135473,44.9244,4092.88,5292.88,not operable,VERY_THIN
0.0735691,3.75698e-07,8.11544e-08,1.38199e-09,0.00735691,0.0133592,2.53438e-06,0.148241,44.9244,3711.33,4911.33,not operable,VERY_THIN
0.0735691,4.11106e-07,8.8803e-08,1.51223e-09,0.00735691,0.0146183,2.53438e-06,0.162212,44.9244,3362.63,4562.63,not operable,VERY_THIN
0.0735691,4.49852e-07,9.71724e-08,1.65476e-09,0.00735691,0.015996,2.53438e-06,0.1775,44.9244,3043.94,4243.94,not operable,VERY_THIN
0.0735691,4.92249e-07,1.06331e-07,1.81072e-09,0.00735691,0.0175036,2.53438e-06,0.194229,44.9244,2752.69,3952.69,not operable,VERY_THIN
0.0735691,5.38642e-07,1.16352e-07,1.98137e-09,0.00735691,0.0191533,2.53438e-06,0.212534,44.9244,2486.5,3686.5,not operable,VERY_THIN
0.0735691,5.89408e-07,1.27318e-07,2.16811e-09,0.00735691,0.0209584,2.53438e-06,0.232565,44.9244,2243.21,3443.21,not operable,VERY_THIN
0.0735691,6.44958e-07,1.39317e-07,2.37245e-09,0.00735691,0.0229337,2.53438e-06,0.254484,44.9244,2020.86,3220.86,not operable,VERY_THIN
0.0735691,7.05744e-07,1.52448e-07,2.59605e-09,0.00735691,0.0250951,2.53438e-06,0.278468,44.9244,1817.62,3017.62,not operable,VERY_THIN
0.0735691,7.72258e-07,1.66815e-07,2.84072e-09,0.00735691,0.0274603,2.53438e-06,0.304713,44.9244,1631.87,2831.87,not operable,VERY_THIN
0.0735691,8.45042e-07,1.82537e-07,3.10845e-09,0.00735691,0.0300483,2.53438e-06,0.333431,44.9244,1462.08,2662.08,not operable,VERY_THIN
0.0735691,9.24685e-07,1.99741e-07,3.40141e-09,0.00735691,0.0328803,2.53438e-06,0.364856,44.9244,1306.88,2506.88,not operable,VERY_THIN
0.0735691,1.01183e-06,2.18566e-07,3.72198e-09,0.00735691,0.0359792,2.53438e-06,0.399243,44.9244,1165.01,2365.01,not operable,VERY_THIN
0.0735691,1.1072e-06,2.39165e-07,4.07277e-09,0.00735691,0.0393701,2.53438e-06,0.436871,44.9244,1035.32,2235.32,not operable,VERY_THIN
0.0735691,1.21155e-06,2.61706e-07,4.45662e-09,0.00735691,0.0430806,2.53438e-06,0.478045,44.9244,916.753,2116.75,not operable,VERY_THIN
0.0735691,1.32573e-06,2.86371e-07,4.87664e-09,0.00735691,0.0471409,2.53438e-06,0.523099,44.9244,808.347,2008.35,not operable,VERY_THIN
0.0735691,1.45068e-06,3.13361e-07,5.33625e-09,0.00735691,0.0515838,2.53438e-06,0.5724,44.9244,709.225,1909.22,not operable,VERY_THIN
0.0735691,1.5874e-06,3.42894e-07,5.83918e-09,0.00735691,0.0564454,2.53438e-06,0.626347,44.9244,618.58,1818.58,not operable,VERY_THIN
0.0735691,1.73701e-06,3.75211e-07,6.38951e-09,0.00735691,0.0617652,2.53438e-06,0.685379,44.9244,535.677,1735.68,not operable,VERY_THIN
0.0735691,1.90072e-06,4.10574e-07,6.9917e-09,0.00735691,0.0675865,2.53438e-06,0.749974,44.9244,459.843,1659.84,not operable,VERY_THIN
0.0735691,2.07986e-06,4.49269e-07,7.65065e-09,0.00735691,0.0739563,2.53438e-06,0.820657,44.9244,390.462,1590.46,not operable,
0.0735691,2.27588e-06,4.91612e-07,8.3717e-09,0.00735691,0.0809265,2.53438e-06,0.898002,44.9244,326.971,1526.97,not operable,
0.0735691,2.49037e-06,5.37945e-07,9.16072e-09,0.00735691,0.0885536,2.53438e-06,0.982636,44.9244,268.856,1468.86,not operable,
0.0735691,2.72508e-06,5.88644e-07,1.00241e-08,0.00735691,0.0968995,2.53438e-06,1.07525,44.9244,215.643,1415.64,marginal,
0.0735691,2.98191e-06,6.44123e-07,1.09688e-08,0.00735691,0.106032,2.53438e-06,1.17659,44.9244,166.901,1366.9,marginal,
0.0735691,3.26295e-06,7.0483e-07,1.20026e-08,0.00735691,0.116025,2.53438e-06,1.28748,44.9244,122.235,1322.23,marginal,
0.0735691,3.57048e-06,7.71258e-07,1.31338e-08,0.00735691,0.12696,2.53438e-06,1.40882,44.9244,81.2815,1281.28,marginal,
0.0735691,3.90698e-06,8.43947e-07,1.43717e-08,0.00735691,0.138926,2.53438e-06,1.54159,44.9244,43.7085,1243.71,operable,
0.0735691,4.27521e-06,9.23487e-07,1.57262e-08,0.00735691,0.152019,2.53438e-06,1.68689,44.9244,9.21084,1209.21,operable,
0.0735691,4.67814e-06,1.01052e-06,1.72083e-08,0.00735691,0.166347,2.53438e-06,1.84587,44.9244,-22.4914,1177.51,operable,
0.0735691,5.11904e-06,1.10576e-06,1.88301e-08,0.00735691,0.182025,2.53438e-06,2.01984,44.9244,-51.6556,1148.34,operable,
0.0735691,5.60149e-06,1.20998e-06,2.06048e-08,0.00735691,0.19918,2.53438e-06,2.2102,44.9244,-78.5186,1121.48,operable,
0.0735691,6.12942e-06,1.32401e-06,2.25468e-08,0.00735691,0.217952,2.53438e-06,2.41851,44.9244,-103.298,1096.7,operable,
0.0735691,6.7071e-06,1.4488e-06,2.46718e-08,0.00735691,0.238494,2.53438e-06,2.64645,44.9244,-126.196,1073.8,operable,
0.0735691,7.33923e-06,1.58534e-06,2.6997e-08,0.00735691,0.260971,2.53438e-06,2.89587,44.9244,-147.397,1052.6,operable,
0.0735691,8.03093e-06,1.73476e-06,2.95414e-08,0.00735691,0.285567,2.53438e-06,3.1688,44.9244,-167.075,1032.93,operable,
0.0735691,8.78782e-06,1.89826e-06,3.23256e-08,0.00735691,0.312481,2.53438e-06,3.46745,44.9244,-185.388,1014.61,operable,
0.0735691,9.61605e-06,2.07716e-06,3.53722e-08,0.00735691,0.341931,2.53438e-06,3.79424,44.9244,-202.485,997.515,operable,
0.0735691,1.05223e-05,2.27293e-06,3.87059e-08,0.00735691,0.374157,2.53438e-06,4.15184,44.9244,-218.505,981.495,operable,
0.0735691,1.1514e-05,2.48715e-06,4.23539e-08,0.00735691,0.409421,2.53438e-06,4.54314,44.9244,-233.579,966.421,operable,
0.0735691,1.25992e-05,2.72155e-06,4.63456e-08,0.00735691,0.448008,2.53438e-06,4.97132,44.9244,-247.828,952.172,operable,
0.0735691,1.37867e-05,2.97805e-06,5.07136e-08,0.00735691,0.490231,2.53438e-06,5.43985,44.9244,-261.368,938.632,operable,
0.0735691,1.5086e-05,3.25873e-06,5.54932e-08,0.00735691,0.536434,2.53438e-06,5.95255,44.9244,-274.309,925.691,operable,
0.0735691,1.65078e-05,3.56585e-06,6.07233e-08,0.00735691,0.586992,2.53438e-06,6.51356,44.9244,-286.757,913.243,operable,
0.0735691,1.80636e-05,3.90192e-06,6.64463e-08,0.00735691,0.642314,2.53438e-06,7.12744,44.9244,-298.811,901.189,operable,
0.0735691,1.97661e-05,4.26967e-06,7.27087e-08,0.00735691,0.70285,2.53438e-06,7.79919,44.9244,-310.571,889.429,operable,
0.0735691,2.1629e-05,4.67207e-06,7.95612e-08,0.00735691,0.769092,2.53438e-06,8.53424,44.9244,-322.13,877.87,operable,
0.0735691,2.36675e-05,5.1124e-06,8.70597e-08,0.00735691,0.841577,2.53438e-06,9.33857,44.9244,-333.585,866.415,operable,
0.0735691,2.58981e-05,5.59424e-06,9.52648e-08,0.00735691,0.920893,2.53438e-06,10.2187,44.9244,-345.026,854.974,operable,
0.0735691,2.83389e-05,6.12148e-06,1.04243e-07,0.00735691,1.00769,2.53438e-06,11.1818,44.9244,-356.548,843.452,operable,RE_HIGH
0.0735691,3.10098e-05,6.69841e-06,1.14068e-07,0.00735691,1.10266,2.53438e-06,12.2356,44.9244,-368.243,831.757,operable,RE_HIGH
0.0735691,3.39323e-05,7.32972e-06,1.24819e-07,0.00735691,1.20658,2.53438e-06,13.3888,44.9244,-380.207,819.793,operable,RE_HIGH
0.0735691,3.71304e-05,8.02052e-06,1.36582e-07,0.00735691,1.3203,2.53438e-06,14.6507,44.9244,-392.537,807.463,operable,RE_HIGH
0.0735691,4.06298e-05,8.77644e-06,1.49455e-07,0.00735691,1.44473,2.53438e-06,16.0315,44.9244,-405.333,794.667,operable,RE_HIGH
0.0735691,4.44591e-05,9.60359e-06,1.63541e-07,0.00735691,1.58089,2.53438e-06,17.5424,44.9244,-418.698,781.302,operable,RE_HIGH
0.0735691,4.86492e-05,1.05087e-05,1.78954e-07,0.00735691,1.72989,2.53438e-06,19.1957,44.9244,-432.741,767.259,operable,RE_HIGH
0.0735691,5.32343e-05,1.14991e-05,1.9582e-07,0.00735691,1.89293,2.53438e-06,21.0049,44.9244,-447.577,752.423,operable,RE_HIGH
0.0735691,5.82515e-05,1.25829e-05,2.14275e-07,0.00735691,2.07133,2.53438e-06,22.9845,44.9244,-463.325,736.675,operable,RE_HIGH
0.0735691,6.37415e-05,1.37688e-05,2.3447e-07,0.00735691,2.26655,2.53438e-06,25.1507,44.9244,-480.114,719.886,operable,RE_HIGH
0.0735691,6.9749e-05,1.50665e-05,2.56568e-07,0.00735691,2.48016,2.53438e-06,27.5211,44.9244,-498.079,701.921,operable,RE_HIGH
0.0735691,7.63227e-05,1.64864e-05,2.80749e-07,0.00735691,2.71391,2.53438e-06,30.1149,44.9244,-517.367,682.633,operable,RE_HIGH
0.0735691,8.35159e-05,1.80402e-05,3.07209e-07,0.00735691,2.96969,2.53438e-06,32.9532,44.9244,-538.134,661.866,operable,RE_HIGH
0.0735691,9.1387e-05,1.97405e-05,3.36163e-07,0.00735691,3.24957,2.53438e-06,36.0589,44.9244,-560.549,639.451,operable,RE_HIGH
0.0735691,0.0001,2.1601e-05,3.67845e-07,0.00735691,3.55584,2.53438e-06,39.4574,44.9244,-584.794,615.206,not operable,RE_HIGH;FLOODING
0.0838034,2e-07,4.3202e-08,8.38034e-10,0.00838034,0.008101,2.76428e-06,0.0723515,39.4381,7993.94,9193.94,not operable,VERY_THIN
0.0838034,2.18849e-07,4.72736e-08,9.17017e-10,0.00838034,0.00886449,2.76428e-06,0.0791704,39.4381,7279.62,8479.62,not operable,VERY_THIN
0.0838034,2.39475e-07,5.1729e-08,1.00344e-09,0.00838034,0.00969995,2.76428e-06,0.086632,39.4381,6626.82,7826.82,not operable,VERY_THIN
0.0838034,2.62045e-07,5.66044e-08,1.09801e-09,0.00838034,0.0106141,2.76428e-06,0.0947968,39.4381,6030.23,7230.23,not operable,VERY_THIN
0.0838034,2.86742e-07,6.19392e-08,1.2015e-09,0.00838034,0.0116145,2.76428e-06,0.103731,39.4381,5485.01,6685.01,not operable,VERY_THIN
0.0838034,3.13767e-07,6.77768e-08,1.31474e-09,0.00838034,0.0127091,2.76428e-06,0.113508,39.4381,4986.74,6186.74,not operable,VERY_THIN
0.0838034,3.43339e-07,7.41646e-08,1.43865e-09,0.00838034,0.0139069,2.76428e-06,0.124205,39.4381,4531.37,5731.37,not operable,VERY_THIN
0.0838034,3.75698e-07,8.11544e-08,1.57424e-09,0.00838034,0.0152176,2.76428e-06,0.135911,39.4381,4115.2,5315.2,not operable,VERY_THIN
0.0838034,4.11106e-07,8.8803e-08,1.72261e-09,0.00838034,0.0166519,2.76428e-06,0.148721,39.4381,3734.86,4934.86,not operable,VERY_THIN
0.0838034,4.49852e-07,9.71724e-08,1.88496e-09,0.00838034,0.0182212,2.76428e-06,0.162737,39.4381,3387.26,4587.26,not operable,VERY_THIN
0.0838034,4.92249e-07,1.06331e-07,2.06261e-09,0.00838034,0.0199385,2.76428e-06,0.178075,39.4381,3069.58,4269.58,not operable,VERY_THIN
0.0838034,5.38642e-07,1.16352e-07,2.257e-09,0.00838034,0.0218177,2.76428e-06,0.194858,39.4381,2779.23,3979.23,not operable,VERY_THIN
